arquivo,tipo,classe,nome,rank_cc,complexity,linha_ini,linha_fim
causalpy/experiments/synthetic_difference_in_differences.py,method,SyntheticDifferenceInDifferences,_extract_weight_posteriors,A,2,344,369
causalpy/experiments/synthetic_difference_in_differences.py,method,SyntheticDifferenceInDifferences,_convert_treatment_time_for_axis,A,2,633,640
causalpy/steps/estimate_effect.py,method,EstimateEffect,run,A,2,90,126
causalpy/steps/estimate_effect.py,method,EstimateEffect,__repr__,A,2,128,131
causalpy/steps/report.py,method,GenerateReport,__init__,A,2,60,70
causalpy/steps/report.py,method,GenerateReport,_render_plot,A,2,82,96
causalpy/steps/sensitivity.py,function,,register_default_check,A,2,38,56
causalpy/steps/sensitivity.py,method,SensitivityAnalysis,__init__,A,2,120,121
causalpy/steps/sensitivity.py,method,SensitivityAnalysis,default_for,A,2,124,140
causalpy/steps/sensitivity.py,method,SensitivityAnalysis,__repr__,A,2,218,221
causalpy/tests/test_check_architecture_inventory.py,function,,test_repo_architecture_inventory_is_current,A,2,49,49
causalpy/tests/test_check_architecture_inventory.py,function,,test_cli_detects_backend_drift,A,2,89,89
causalpy/tests/test_check_architecture_inventory.py,function,,test_cli_detects_missing_model_required_note,A,2,109,109
causalpy/tests/test_check_architecture_inventory.py,function,,test_cli_detects_stale_model_required_note,A,2,130,130
causalpy/tests/test_check_public_exports.py,function,,test_repo_export_wiring_is_current,A,2,45,45
causalpy/tests/test_cross_cutting_checks.py,method,TestConvexHullCheck,test_satisfies_check_protocol,A,2,44,44
causalpy/tests/test_cross_cutting_checks.py,method,TestConvexHullCheck,test_applicable_methods,A,2,47,47
causalpy/tests/test_cross_cutting_checks.py,method,TestPersistenceCheck,test_satisfies_check_protocol,A,2,116,116
causalpy/tests/test_cross_cutting_checks.py,method,TestPersistenceCheck,test_applicable_methods,A,2,119,119
causalpy/tests/test_cross_cutting_checks.py,method,TestPreTreatmentPlaceboCheck,test_satisfies_check_protocol,A,2,167,167
causalpy/tests/test_cross_cutting_checks.py,method,TestPreTreatmentPlaceboCheck,test_applicable_methods,A,2,170,170
causalpy/tests/test_cross_cutting_checks.py,method,TestPriorSensitivity,test_satisfies_check_protocol,A,2,200,200
causalpy/tests/test_cross_cutting_checks.py,method,TestPriorSensitivity,test_applicable_to_all_experiment_types,A,2,228,228
causalpy/tests/test_data_loading.py,function,,test_synthetic_data_no_nulls,A,2,36,36
causalpy/tests/test_date_utils.py,method,TestCombineDatetimeIndices,test_combines_and_sorts_indices,A,2,31,31
causalpy/tests/test_date_utils.py,method,TestFormatDateAxis,test_uses_auto_date_locator,A,2,64,74
causalpy/tests/test_date_utils.py,method,TestFormatDateAxis,test_uses_concise_date_formatter,A,2,76,86
causalpy/tests/test_date_utils.py,method,TestFormatDateAxis,test_long_date_range_rotates_labels_vertically,A,2,88,99
causalpy/tests/test_date_utils.py,method,TestFormatDateAxis,test_short_date_range_keeps_labels_horizontal,A,2,101,112
causalpy/tests/test_date_utils.py,method,TestFormatDateAxis,test_maxticks_parameter_is_accepted,A,2,133,144
causalpy/tests/test_default_models.py,function,,test_explicit_model_takes_precedence_over_default,A,2,239,239
causalpy/tests/test_generate_report.py,method,TestGenerateReport,test_satisfies_step_protocol,A,2,58,58
causalpy/tests/test_generate_report.py,method,TestGenerateReport,test_includes_effect_summary,A,2,68,68
causalpy/tests/test_generate_report.py,method,TestGenerateReport,test_excludes_effect_summary_when_disabled,A,2,73,73
causalpy/tests/test_generate_report.py,method,TestGenerateReport,test_handles_failing_check,A,2,93,93
causalpy/tests/test_generate_report.py,method,TestGenerateReport,test_handles_informational_check,A,2,105,105
causalpy/tests/test_generate_report.py,method,TestGenerateReport,test_repr,A,2,132,132
causalpy/tests/test_generate_report.py,method,TestStandaloneGenerateReport,test_includes_effect_summary_by_default,A,2,211,211
causalpy/tests/test_generate_report.py,method,TestStandaloneGenerateReport,test_excludes_effect_summary_when_disabled,A,2,215,215
causalpy/tests/test_generate_report.py,method,TestStandaloneGenerateReport,test_includes_plots,A,2,227,227
causalpy/tests/test_hdi_prob_defaults.py,function,,test_at_least_one_hdi_prob_defaulted_method_discovered,A,2,120,120
causalpy/tests/test_hdi_prob_defaults.py,function,,test_hdi_prob_default_matches_constant,A,2,138,138
causalpy/tests/test_hdi_prob_wiring.py,function,,_record_hdi_prob_calls,A,2,72,99
causalpy/tests/test_hdi_prob_wiring.py,function,,test_staggered_plot_rejects_mismatched_hdi_prob,A,2,449,453
causalpy/tests/test_hdi_prob_wiring.py,function,,test_staggered_group_time_plot_rejects_mismatched_hdi_prob,A,2,457,463
causalpy/tests/test_input_validation.py,function,,test_rd_donut_hole_zero_same_as_default,A,2,538,538
causalpy/tests/test_input_validation.py,function,,test_synthetic_control_convex_hull_warning,A,2,771,771
causalpy/tests/test_input_validation.py,function,,test_synthetic_control_donor_correlation_warning,A,2,857,857
causalpy/tests/test_instrumental_variable.py,function,,test_iv_custom_priors,A,2,299,299
causalpy/tests/test_instrumental_variable.py,function,,test_iv_sample_predictive_distribution,A,2,440,440
causalpy/tests/test_integration_its_new_timeseries.py,function,,test_state_space_custom_components,A,2,209,241
causalpy/tests/test_integration_its_new_timeseries.py,function,,test_state_space_error_conditions,A,2,246,319
causalpy/tests/test_integration_skl_examples.py,function,,test_sc_convert_treatment_time_for_axis_fallback,A,2,195,195
causalpy/tests/test_ipw_extreme_ps.py,method,TestPlotAteExtremeScores,test_plot_ate_no_crash,A,2,65,71
causalpy/tests/test_ipw_extreme_ps.py,method,TestPlotBalanceEcdfExtremeScores,test_plot_balance_ecdf_no_crash,A,2,78,84
causalpy/tests/test_ipw_get_ate.py,method,TestComputeAteRobust,test_ate_equals_trt_minus_ntrt,A,2,73,73
causalpy/tests/test_ipw_get_ate.py,method,TestComputeAteRaw,test_ate_equals_trt_minus_ntrt,A,2,96,96
causalpy/tests/test_ipw_get_ate.py,method,TestComputeAteOverlap,test_ate_equals_trt_minus_ntrt,A,2,119,119
causalpy/tests/test_ipw_get_ate.py,method,TestComputeAteDoublyRobust,test_ate_equals_trt_minus_ntrt,A,2,140,140
causalpy/tests/test_ipw_get_ate.py,method,TestDesignInfoAttributes,test_t_design_info_is_treatment_side,A,2,231,231
causalpy/tests/test_ipw_get_ate.py,method,TestDesignInfoAttributes,test_t_and_x_design_info_are_distinct,A,2,241,241
causalpy/tests/test_maketables_plugin.py,function,,test_maketables_depvar_fallback_for_ipw,A,2,157,157
causalpy/tests/test_maketables_plugin.py,method,_Stub,__init__,A,2,559,561
causalpy/tests/test_maketables_plugin.py,method,TestSafeObservationCount,test_returns_count_from_data_attr,A,2,565,565
causalpy/tests/test_maketables_plugin.py,method,TestSafeObservationCount,test_returns_count_from_design_dataset,A,2,569,569
causalpy/tests/test_maketables_plugin.py,method,TestSafeObservationCount,test_returns_none_when_no_attrs,A,2,578,578
causalpy/tests/test_maketables_plugin.py,method,TestSafeObservationCount,test_skips_none_attrs,A,2,582,582
causalpy/tests/test_maketables_plugin.py,method,TestSafeObservationCount,test_skips_attr_without_shape,A,2,586,586
causalpy/tests/test_maketables_plugin.py,method,TestSafeObservationCount,test_skips_empty_shape,A,2,590,590
causalpy/tests/test_maketables_plugin.py,method,TestSafeR2Value,test_returns_none_when_no_score,A,2,596,596
causalpy/tests/test_maketables_plugin.py,method,TestSafeR2Value,test_returns_none_when_score_is_none,A,2,599,599
causalpy/tests/test_maketables_plugin.py,method,TestSafeR2Value,test_returns_float_for_numeric_score,A,2,602,602
causalpy/tests/test_maketables_plugin.py,method,TestSafeR2Value,test_returns_float_for_numpy_int,A,2,605,605
causalpy/tests/test_maketables_plugin.py,method,TestSafeR2Value,test_series_with_r2_key,A,2,608,608
causalpy/tests/test_maketables_plugin.py,method,TestSafeR2Value,test_series_with_no_r2_keys,A,2,613,613
causalpy/tests/test_maketables_plugin.py,method,TestSafeR2Value,test_series_with_only_nan_r2,A,2,617,617
causalpy/tests/test_maketables_plugin.py,method,TestSafeR2Value,test_returns_none_for_string_score,A,2,621,621
causalpy/tests/test_maketables_plugin.py,method,TestSafeR2Value,test_returns_none_for_dict_score,A,2,624,624
causalpy/tests/test_maketables_plugin.py,method,TestSafeR2Value,test_exception_in_series_ops_returns_none,A,2,627,627
causalpy/tests/test_maketables_plugin.py,method,TestGetMaketablesHdiProb,test_explicit_override,A,2,687,687
causalpy/tests/test_maketables_plugin.py,method,TestGetMaketablesHdiProb,test_fallback_to_hdi_prob_attr,A,2,691,691
causalpy/tests/test_maketables_plugin.py,method,TestGetMaketablesHdiProb,test_default_094,A,2,695,695
causalpy/tests/test_maketables_plugin.py,method,TestGetMaketablesHdiProb,test_none_hdi_prob_attr_falls_to_default,A,2,699,699
causalpy/tests/test_maketables_plugin.py,method,TestSklearnAdapterUnit,test_vcov_info,A,2,743,743
causalpy/tests/test_method_specific_checks.py,method,TestBandwidthSensitivity,test_satisfies_check_protocol,A,2,43,43
causalpy/tests/test_method_specific_checks.py,method,TestBandwidthSensitivity,test_applicable_methods,A,2,46,46
causalpy/tests/test_method_specific_checks.py,method,TestLeaveOneOut,test_satisfies_check_protocol,A,2,97,97
causalpy/tests/test_method_specific_checks.py,method,TestLeaveOneOut,test_applicable_methods,A,2,100,100
causalpy/tests/test_method_specific_checks.py,method,TestPlaceboInSpace,test_satisfies_check_protocol,A,2,153,153
causalpy/tests/test_method_specific_checks.py,method,TestPlaceboInSpace,test_applicable_methods,A,2,156,156
causalpy/tests/test_method_specific_checks.py,method,TestMcCraryDensityTest,test_satisfies_check_protocol,A,2,208,208
causalpy/tests/test_method_specific_checks.py,method,TestMcCraryDensityTest,test_applicable_methods,A,2,211,211
causalpy/tests/test_method_specific_checks.py,method,TestMcCraryDensityTest,test_balanced_data_passes,A,2,248,248
causalpy/tests/test_method_specific_checks.py,method,TestPlaceboInSpaceEdgeCases,test_run_skips_unit_with_no_donors,A,2,495,495
causalpy/tests/test_model_adapter_normalization.py,function,,test_sklearn_adapter_predict_ignores_out_of_sample,A,2,98,98
causalpy/tests/test_notebook_validation.py,function,,test_python_comments_in_code_cells_do_not_count_as_h1,A,2,166,166
causalpy/tests/test_notebook_validation.py,function,,test_fenced_code_block_in_markdown_does_not_count_as_h1,A,2,183,183
causalpy/tests/test_notebook_validation.py,function,,test_tilde_fenced_block_in_markdown_does_not_count_as_h1,A,2,213,213
causalpy/tests/test_notebook_validation.py,function,,test_longer_fenced_block_can_contain_shorter_fence_and_h1_like_comment,A,2,231,231
causalpy/tests/test_notebook_validation.py,function,,test_four_space_indented_hash_does_not_count_as_h1,A,2,251,251
causalpy/tests/test_outcome_falsification.py,function,,test_construction_multiple_formulas,A,2,93,93
causalpy/tests/test_outcome_falsification.py,function,,test_construction_custom_alpha,A,2,99,99
causalpy/tests/test_outcome_falsification.py,function,,test_satisfies_check_protocol,A,2,129,129
causalpy/tests/test_outcome_falsification.py,function,,test_repr_hides_default_alpha,A,2,150,150
causalpy/tests/test_outcome_falsification.py,function,,test_repr_hides_default_store_experiments,A,2,156,156
causalpy/tests/test_outcome_falsification.py,function,,test_repr_shows_non_default_store_experiments,A,2,162,162
causalpy/tests/test_panel_regression.py,function,,test_panel_regression_plot_unit_effects,A,2,296,322
causalpy/tests/test_panel_regression.py,function,,test_plot_coefficients_with_var_names,A,2,597,610
causalpy/tests/test_panel_regression.py,function,,test_plot_residuals_ols,A,2,681,694
causalpy/tests/test_piecewise_its.py,function,,test_generate_piecewise_its_data_level_only,A,2,207,207
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_pymc_level_only,A,2,626,626
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_pymc_slope_only,A,2,648,648
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_with_categorical_control,A,2,747,747
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_datetime_multiple_interruptions,A,2,792,792
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_float_threshold,A,2,989,989
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_plot_with_round_to,A,2,1020,1032
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_datetime_plot,A,2,1057,1075
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_ols_model_without_fit_intercept,A,2,1362,1362
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_y_pred_shape,A,2,1422,1422
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_get_plot_data_stores_attribute,A,2,1458,1472
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_non_numeric_non_datetime_time,A,2,1486,1498
causalpy/tests/test_piecewise_its.py,function,,test_step_transform_datetime_chunked,A,2,1534,1534
causalpy/tests/test_piecewise_its.py,function,,test_ramp_transform_datetime_chunked,A,2,1548,1548
causalpy/tests/test_pipeline.py,method,TestPipeline,test_context_flows_between_steps,A,2,124,124
causalpy/tests/test_pipeline.py,method,TestPipeline,test_result_type,A,2,131,131
causalpy/tests/test_pipeline.py,method,TestStepProtocol,test_mock_step_satisfies_protocol,A,2,182,182
causalpy/tests/test_pipeline.py,method,TestStepProtocol,test_object_without_methods_does_not_satisfy,A,2,185,185
causalpy/tests/test_pipeline.py,method,TestStepProtocol,test_dataclass_with_correct_methods_satisfies,A,2,188,188
causalpy/tests/test_pipeline.py,method,TestEstimateEffect,test_satisfies_step_protocol,A,2,244,244
causalpy/tests/test_placebo_in_time.py,function,,_failing_factory,A,2,669,679
causalpy/tests/test_placebo_in_time.py,function,,test_default_n_folds,A,2,103,103
causalpy/tests/test_placebo_in_time.py,function,,test_custom_n_folds,A,2,109,109
causalpy/tests/test_placebo_in_time.py,function,,test_custom_threshold,A,2,144,144
causalpy/tests/test_placebo_in_time.py,function,,test_custom_prior_scale,A,2,150,150
causalpy/tests/test_placebo_in_time.py,function,,test_expected_effect_prior_with_rope_ok,A,2,162,162
causalpy/tests/test_placebo_in_time.py,function,,test_satisfies_check_protocol,A,2,171,171
causalpy/tests/test_placebo_in_time.py,function,,test_repr_basic,A,2,183,183
causalpy/tests/test_placebo_in_time.py,function,,test_repr_with_assurance,A,2,188,188
causalpy/tests/test_placebo_in_time.py,function,,test_rope_decision_positive,A,2,243,243
causalpy/tests/test_placebo_in_time.py,function,,test_rope_decision_null,A,2,250,250
causalpy/tests/test_placebo_in_time.py,function,,test_rope_decision_indeterminate,A,2,257,257
causalpy/tests/test_placebo_in_time.py,function,,test_rope_decision_with_mixed_samples,A,2,265,265
causalpy/tests/test_placebo_in_time.py,function,,test_rope_decision_barely_below_threshold,A,2,272,272
causalpy/tests/test_placebo_in_time.py,function,,test_single_fold,A,2,539,539
causalpy/tests/test_placebo_in_time.py,function,,test_no_mutable_state_on_check,A,2,558,558
causalpy/tests/test_placebo_in_time.py,function,,test_selection_method_default,A,2,819,819
causalpy/tests/test_placebo_in_time.py,function,,test_allow_overlap_default_false,A,2,860,860
causalpy/tests/test_placebo_in_time.py,function,,test_allow_overlap_stores_value,A,2,866,866
causalpy/tests/test_placebo_in_time.py,function,,test_repr_sequential_omits_selection_method,A,2,880,880
causalpy/tests/test_placebo_in_time.py,function,,test_repr_hides_default_allow_overlap,A,2,886,886
causalpy/tests/test_placebo_in_time.py,function,,test_repr_shows_non_default_allow_overlap,A,2,892,892
causalpy/tests/test_placebo_in_time.py,function,,test_random_fold_treatment_times_reproducible,A,2,923,923
causalpy/tests/test_placebo_in_time.py,function,,test_random_fold_different_seeds_differ,A,2,942,942
causalpy/tests/test_placebo_in_time.py,function,,test_random_fold_respects_exclude_periods,A,2,985,999
causalpy/tests/test_placebo_in_time.py,function,,test_greedy_retry_preserves_reproducibility,A,2,1137,1137
causalpy/tests/test_placebo_in_time.py,function,,test_default_for_includes_placebo_in_time,A,2,1300,1300
causalpy/tests/test_plot_show_parameter.py,function,,_legend_handle_count,A,2,149,152
causalpy/tests/test_pymc_models.py,method,TestSoftmaxSimplexWeights,test_produces_simplex_weights,A,2,689,689
causalpy/tests/test_pymc_models.py,method,TestSoftmaxSimplexWeights,test_1d_branch,A,2,731,744
causalpy/tests/test_pymc_models.py,method,TestSyntheticDifferenceInDifferencesWeightFitter,sdid_data,A,2,763,803
causalpy/tests/test_pymc_models_compat.py,function,,test_uses_xtensor_api_falls_back_to_code_names,A,2,101,101
causalpy/tests/test_reporting.py,function,,test_effect_summary_alpha,A,2,243,243
causalpy/tests/test_reporting.py,function,,test_effect_summary_rkink_rope,A,2,487,487
causalpy/tests/test_reporting.py,function,,test_effect_summary_tail_probabilities_match,A,2,575,575
causalpy/tests/test_reporting.py,function,,test_effect_summary_did_hdi_coverage,A,2,833,833
causalpy/tests/test_reporting.py,function,,test_compute_rope_probability_two_sided,A,2,950,950
causalpy/tests/test_reporting.py,function,,test_compute_rope_probability_one_sided,A,2,965,965
causalpy/tests/test_reporting.py,function,,test_compute_rope_probability_decrease,A,2,980,980
causalpy/tests/test_reporting.py,function,,test_extract_counterfactual_ols_xarray_branch,A,2,1123,1139
causalpy/tests/test_reporting.py,function,,test_compute_statistics_rope_near_threshold,A,2,1210,1210
causalpy/tests/test_reporting.py,function,,test_detect_experiment_type_prepostnegd,A,2,1359,1359
causalpy/tests/test_reporting.py,function,,test_generate_table_without_relative,A,2,1908,1908
causalpy/tests/test_reporting.py,function,,test_generate_prose_detailed_preserves_custom_prefix_casing,A,2,2111,2111
causalpy/tests/test_sdid_helpers.py,method,TestExtractWeightPosteriors,test_returns_expected_arrays_and_counts,A,2,159,159
causalpy/tests/test_sdid_helpers.py,method,TestConvertTreatmentTimeForAxis,test_returns_input_when_convert_units_raises_typeerror,A,2,392,392
causalpy/tests/test_sdid_helpers.py,method,TestConvertTreatmentTimeForAxis,test_returns_input_when_convert_units_raises_valueerror,A,2,404,404
causalpy/tests/test_sensitivity_container.py,method,TestCheckProtocol,test_mock_satisfies_protocol,A,2,163,163
causalpy/tests/test_sensitivity_container.py,method,TestCheckProtocol,test_string_does_not_satisfy,A,2,166,166
causalpy/tests/test_sensitivity_container.py,method,TestSensitivitySummary,test_one_fails,A,2,189,189
causalpy/tests/test_sensitivity_container.py,method,TestSensitivitySummary,test_informational_only,A,2,197,197
causalpy/tests/test_sensitivity_container.py,method,TestSensitivityAnalysis,test_satisfies_step_protocol,A,2,219,219
causalpy/tests/test_sensitivity_container.py,method,TestSensitivityAnalysis,test_empty_checks,A,2,257,257
causalpy/tests/test_sensitivity_container.py,method,TestSensitivityAnalysis,test_repr,A,2,262,262
causalpy/tests/test_sensitivity_container.py,method,TestSensitivityAnalysis,test_default_for_returns_empty_when_no_defaults,A,2,266,266
causalpy/tests/test_sensitivity_container.py,method,TestRegisterDefaultCheck,test_register_and_retrieve,A,2,279,300
causalpy/tests/test_staggered_did.py,function,,test_no_treated_in_training_set,A,2,289,289
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_reference_event_time_param,A,2,1376,1376
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_expt_type,A,2,1398,1398
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_outcome_variable_name,A,2,1419,1419
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_only_never_treated_as_controls,A,2,1606,1606
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_skip_absorbing_validation_when_using_treatment_time,A,2,1656,1656
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_late_treatment,A,2,1755,1755
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_early_treatment,A,2,1778,1778
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_plot_only_post_treatment_bayesian,A,2,1887,1910
causalpy/tests/test_three_period_its.py,function,,test_effect_summary_comparison_persistence_ratio,A,2,468,468
causalpy/tests/test_three_period_its.py,function,,test_treatment_end_time_at_data_boundary,A,2,669,669
causalpy/tests/test_three_period_its.py,function,,test_analyze_persistence_persistence_ratio_calculation,A,2,915,915
causalpy/tests/test_timeseries_model_coverage.py,method,TestBayesianBasisExpansionTimeSeriesCoverage,test_custom_components_with_apply_method,A,2,94,94
causalpy/tests/test_timeseries_model_coverage.py,method,TestStateSpaceTimeSeriesCoverage,test_backwards_compatibility_coords_datetime_index,A,2,266,266
causalpy/tests/test_utils.py,function,,test_plot_correlations_custom_ax,A,2,424,428
causalpy/tests/test_utils.py,function,,test_plot_correlations_kwargs_forwarded,A,2,431,434
causalpy/tests/test_utils.py,function,,test_summary_prints_correlation,A,2,455,455
causalpy/tests/test_validate_docstring_lists.py,function,,_load_script_module,A,2,35,42
causalpy/tests/test_validate_docstring_lists.py,function,,test_passes_when_blank_line_separates_bullets,A,2,77,77
causalpy/tests/test_validate_docstring_lists.py,function,,test_does_not_flag_bullet_continuation_lines,A,2,101,101
causalpy/tests/test_validate_docstring_lists.py,function,,test_does_not_flag_list_when_intro_lacks_trailing_colon,A,2,127,127
causalpy/tests/test_variable_selection_priors.py,function,,coords,A,2,38,40
causalpy/tests/test_variable_selection_priors.py,function,,test_convenience_function_with_custom_hyperparams,A,2,114,122
causalpy/date_utils.py,function,,format_date_axis,A,3,44,73
causalpy/maketables_adapters.py,function,,_canonical_frame,A,3,131,157
causalpy/maketables_adapters.py,function,,get_maketables_adapter,A,3,419,432
causalpy/maketables_adapters.py,method,PyMCMaketablesAdapter,coef_table,A,3,255,282
causalpy/maketables_adapters.py,method,SklearnMaketablesAdapter,coef_table,A,3,341,364
causalpy/pipeline.py,method,Pipeline,run,A,3,195,216
causalpy/plot_utils.py,function,,plot_xY,A,3,32,94
causalpy/pymc_models.py,function,,_print_coefficients_for_unit,A,3,556,571
causalpy/pymc_models.py,function,,_uses_xtensor_api,A,3,42,48
causalpy/pymc_models.py,method,PyMCModel,__init__,A,3,227,248
causalpy/pymc_models.py,method,PyMCModel,_data_setter,A,3,289,324
causalpy/pymc_models.py,method,PyMCModel,predict,A,3,370,420
causalpy/pymc_models.py,method,LinearRegression,build_model,A,3,645,673
causalpy/pymc_models.py,method,PropensityScore,fit,A,3,1521,1562
causalpy/pymc_models.py,method,BayesianBasisExpansionTimeSeries,build_model,A,3,1961,2058
causalpy/pymc_models.py,method,BayesianBasisExpansionTimeSeries,predict,A,3,2156,2200
causalpy/pymc_models.py,method,StateSpaceTimeSeries,_prepare_idata,A,3,2502,2526
causalpy/pymc_models.py,method,StateSpaceTimeSeries,_forecast,A,3,2537,2547
causalpy/reporting.py,function,,_compute_tail_probabilities,A,3,91,116
causalpy/reporting.py,function,,_generate_table_scalar,A,3,216,245
causalpy/reporting.py,function,,_generate_prose_scalar,A,3,248,295
causalpy/reporting.py,function,,_select_treated_unit_numpy,A,3,519,542
causalpy/reporting.py,function,,_assumptions_text,A,3,1175,1205
causalpy/transforms.py,method,StepTransform,memorize_chunk,A,3,86,108
causalpy/transforms.py,method,RampTransform,memorize_chunk,A,3,206,227
causalpy/utils.py,function,,_format_sig_figs,A,3,83,99
causalpy/utils.py,function,,convert_to_string,A,3,102,138
causalpy/utils.py,function,,check_convex_hull_violation,A,3,188,247
causalpy/utils.py,function,,plot_correlations,A,3,251,326
causalpy/variable_selection_priors.py,method,SpikeAndSlabPrior,__init__,A,3,97,109
causalpy/variable_selection_priors.py,method,HorseshoePrior,__init__,A,3,177,189
causalpy/variable_selection_priors.py,method,VariableSelectionPrior,__init__,A,3,284,296
causalpy/variable_selection_priors.py,method,VariableSelectionPrior,get_inclusion_probabilities,A,3,430,497
causalpy/checks/outcome_falsification.py,method,OutcomeFalsification,validate,A,3,142,165
causalpy/checks/outcome_falsification.py,method,OutcomeFalsification,__repr__,A,3,380,387
causalpy/checks/placebo_in_time.py,function,,_factory,A,3,335,341
causalpy/checks/placebo_in_time.py,method,PlaceboInTime,validate,A,3,292,315
causalpy/checks/placebo_in_time.py,method,PlaceboInTime,_compute_intervention_length,A,3,345,357
causalpy/checks/placebo_in_time.py,method,PlaceboInTime,bayesian_rope_decision,A,3,669,699
causalpy/checks/pre_treatment_placebo.py,method,PreTreatmentPlaceboCheck,validate,A,3,51,66
causalpy/checks/pre_treatment_placebo.py,method,PreTreatmentPlaceboCheck,run,A,3,70,122
causalpy/data/datasets.py,function,,load_data,A,3,77,143
causalpy/experiments/base.py,method,BaseExperiment,set_maketables_options,A,3,236,256
causalpy/experiments/base.py,method,BaseExperiment,get_plot_data,A,3,385,402
causalpy/experiments/instrumental_variable.py,method,InstrumentalVariable,algorithm,A,3,165,200
causalpy/experiments/instrumental_variable.py,method,InstrumentalVariable,input_validation,A,3,203,223
causalpy/experiments/interrupted_time_series.py,method,InterruptedTimeSeries,algorithm,A,3,191,230
causalpy/experiments/inverse_propensity_weighting.py,function,,_plot_weights,A,3,596,620
causalpy/experiments/inverse_propensity_weighting.py,function,,_make_hists,A,3,622,646
causalpy/experiments/inverse_propensity_weighting.py,method,InversePropensityWeighting,input_validation,A,3,128,160
causalpy/experiments/model_adapter.py,function,,_sklearn_y,A,3,70,81
causalpy/experiments/model_adapter.py,function,,_prepare_sklearn_model,A,3,388,406
causalpy/experiments/panel_regression.py,method,PanelRegression,_build_design_matrices,A,3,259,281
causalpy/experiments/panel_regression.py,method,PanelRegression,get_plot_data_bayesian,A,3,617,653
causalpy/experiments/panel_regression.py,method,PanelRegression,get_plot_data_ols,A,3,655,685
causalpy/experiments/piecewise_its.py,method,PiecewiseITS,_validate_inputs,A,3,216,221
causalpy/experiments/piecewise_its.py,method,PiecewiseITS,get_plot_data_bayesian,A,3,676,756
causalpy/experiments/prepostnegd.py,method,PrePostNEGD,_get_treatment_effect_coeff,A,3,199,210
causalpy/experiments/regression_discontinuity.py,method,RegressionDiscontinuity,algorithm,A,3,176,233
causalpy/experiments/regression_kink.py,method,RegressionKink,_build_design_matrices,A,3,96,116
causalpy/experiments/staggered_did.py,method,StaggeredDifferenceInDifferences,_aggregate_effects_ols,A,3,662,710
causalpy/experiments/synthetic_control.py,method,SyntheticControl,_pre_treatment_correlations,A,3,344,368
causalpy/experiments/synthetic_control.py,method,SyntheticControl,summary,A,3,370,388
causalpy/experiments/synthetic_difference_in_differences.py,method,SyntheticDifferenceInDifferences,algorithm,A,3,231,268
causalpy/experiments/synthetic_difference_in_differences.py,method,SyntheticDifferenceInDifferences,summary,A,3,566,592
causalpy/steps/sensitivity.py,method,SensitivityAnalysis,validate,A,3,142,163
causalpy/tests/test_check_architecture_inventory.py,function,,_load_script_module,A,3,31,41
causalpy/tests/test_check_architecture_inventory.py,function,,test_parses_architecture_inventory_table,A,3,54,54
causalpy/tests/test_check_architecture_inventory.py,function,,test_print_markdown_includes_all_experiments,A,3,69,69
causalpy/tests/test_check_architecture_inventory.py,function,,test_cli_exits_zero_when_inventory_is_current,A,3,76,76
causalpy/tests/test_check_architecture_inventory.py,function,,test_cli_detects_plot_stub_note_drift,A,3,151,151
causalpy/tests/test_check_public_exports.py,function,,_load_script_module,A,3,30,37
causalpy/tests/test_check_public_exports.py,function,,test_detects_synthetic_did_in_experiment_exports,A,3,50,50
causalpy/tests/test_check_public_exports.py,function,,test_cli_exits_zero_when_exports_are_current,A,3,62,62
causalpy/tests/test_check_public_exports.py,function,,test_cli_requires_check_flag,A,3,75,75
causalpy/tests/test_cross_cutting_checks.py,method,TestPriorSensitivity,test_run_with_failing_effect_summary,A,3,290,290
causalpy/tests/test_cross_cutting_checks.py,method,TestPreTreatmentPlaceboCheckRun,test_run_failing_pre_treatment,A,3,357,357
causalpy/tests/test_cross_cutting_checks.py,method,TestPreTreatmentPlaceboCheckRun,test_run_empty_pre_treatment,A,3,370,370
causalpy/tests/test_cross_cutting_checks.py,method,TestCloneModel,test_clone_model_with_clone_method,A,3,392,392
causalpy/tests/test_cross_cutting_checks.py,method,TestCloneModel,test_clone_model_deepcopy_fallback,A,3,402,402
causalpy/tests/test_custom_exceptions.py,function,,test_custom_exceptions_preserve_message,A,3,31,31
